TimeStamp,ElapsedTime,DisdroIntensity(mm/h),DisdroBinAccum(mm),DisdroTotalAccum(mm),DisdroNParticles,FilteredNParticles,ParticleSizeMedian(mm),ParticleSizeMode(mm),ParticleVelocityMedian(m/s),ParticleVelocityMode(m/s),DisdroTemp,DisdroKE(J/(m^2/h)),KE_Sphere(J),KE_Atlas(J),KE_Beard(J),KE_Sphere(J/m2),KE_Atlas(J/m2),KE_Beard(J/m2),KE_Sphere(J/m2/h),KE_Atlas(J/m2/h),KE_Beard(J/m2/h),KE_Sphere(J/m2/mm),KE_Atlas(J/m2/mm),KE_Beard(J/m2/mm),AvgWindSpeed(m/s),WindDir(Deg),WindDirStdDev(Deg),RadarReflectivity(dBz)
2016-12-16 02:46:00,91,1.316000,0.030000,1.840000,163.000000,163.000000,0.937000,0.687000,2.200000e+00,2.600000,10.000000,10.450000,0.000850,0.001744,0.001753,0.174938,0.358825,0.360665,10.496271,21.529525,21.639878,5.831262,11.960847,12.022154,3.104000,101.400000,0.014000,29.095000
2016-12-16 02:47:00,92,1.673000,0.020000,1.860000,195.000000,195.000000,0.812000,0.687000,3,2.200000,9.000000,20.110000,0.001631,0.002380,0.002404,0.335630,0.489803,0.494622,20.137794,29.388176,29.677319,16.781495,24.490146,24.731099,3.224000,38.360000,0.000000,30.048000
2016-12-16 02:48:00,93,0.923000,0.020000,1.880000,188.000000,188.000000,0.687000,0.687000,2.600000e+00,2.600000,9.000000,8.730000,0.000709,0.000931,0.000919,0.145812,0.191486,0.189181,8.748697,11.489133,11.350835,7.290581,9.574277,9.459029,2.545000,66.500000,0.000000,24.343000
2016-12-16 02:49:00,94,0.495000,0.010000,1.890000,138.000000,138.000000,0.687000,0.562000,2.600000e+00,2.600000,10.000000,3.700000,0.000300,0.000373,0.000364,0.061735,0.076794,0.074833,3.704112,4.607624,4.489957,6.173521,7.679373,7.483262,2.585000,79.960000,0.000000,19.598000
2016-12-16 02:50:00,95,0.412000,0.000000,1.890000,126.000000,126.000000,0.687000,0.562000,2.200000e+00,2.200000,9.000000,1.990000,0.000161,0.000258,0.000249,0.033202,0.053079,0.051256,1.992094,3.184733,3.075360,NaN,NaN,NaN,2.785000,105.200000,0.000000,18.034000
2016-12-16 02:51:00,96,0.233000,0.010000,1.900000,78.000000,78.000000,0.812000,0.812000,1.900000e+00,2.200000,9.000000,0.670000,0.000055,0.000140,0.000135,0.011340,0.028756,0.027723,0.680403,1.725347,1.663372,1.134004,2.875579,2.772286,2.372000,68.020000,0.020000,15.737000
2016-12-16 02:52:00,97,0.245000,0.000000,1.900000,107.000000,107.000000,0.687000,0.687000,2.200000e+00,2.200000,9.000000,0.970000,0.000079,0.000122,0.000118,0.016216,0.025134,0.024294,0.972941,1.508020,1.457628,NaN,NaN,NaN,3.091000,84.900000,0.000000,14.496000
2016-12-16 02:53:00,98,0.157000,0.010000,1.910000,72.000000,72.000000,0.687000,0.562000,1.900000e+00,2.600000,9.000000,0.440000,0.000037,0.000076,0.000074,0.007523,0.015721,0.015182,0.451370,0.943250,0.910932,0.752284,1.572083,1.518220,2.505000,83.000000,0.000000,12.810000
2016-12-16 02:54:00,99,0.098000,0.000000,1.910000,41.000000,41.000000,0.687000,0.687000,1.900000e+00,2.600000,9.000000,0.260000,0.000022,0.000052,0.000050,0.004455,0.010659,0.010286,0.267281,0.639553,0.617152,NaN,NaN,NaN,3.064000,80.800000,0.020000,11.231000
2016-12-16 02:55:00,100,0.075000,0.000000,1.910000,44.000000,44.000000,0.687000,0.687000,1.700000e+00,1.500000,9.000000,0.200000,0.000016,0.000028,0.000027,0.003375,0.005735,0.005573,0.202525,0.344086,0.334369,NaN,NaN,NaN,2.851000,72.130000,0.000000,8.408000
2016-12-16 02:56:00,101,0.035000,0.000000,1.910000,25.000000,25.000000,0.687000,0.687000,1.700000e+00,1.900000,9.000000,0.060000,0.000006,0.000012,0.000012,0.001148,0.002565,0.002505,0.068905,0.153912,0.150308,NaN,NaN,NaN,2.425000,92.800000,0.000000,3.883000
2016-12-16 02:57:00,102,0.014000,0.000000,1.910000,10.000000,10.000000,0.624500,0.687000,1.025000e+00,1.100000,9.000000,0.030000,0.000004,0.000077,0.000077,0.000854,0.015810,0.015914,0.051224,0.948604,0.954864,NaN,NaN,NaN,2.638000,96.500000,0.000000,3.435000
2016-12-16 02:58:00,103,0.000000,0.000000,1.910000,0.000000,0.000000,NaN,NaN,NaN,NaN,9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NaN,NaN,NaN,3.397000,104.600000,0.000000,NaN
2016-12-16 02:59:00,104,0.013000,0.000000,1.910000,13.000000,13.000000,0.437000,0.437000,1.500000e+00,0.950000,9.000000,0.020000,0.000002,0.000004,0.000004,0.000450,0.000895,0.000877,0.026995,0.053715,0.052619,NaN,NaN,NaN,3.051000,72.370000,0.014000,0.655000
2016-12-16 03:00:00,105,0.018000,0.000000,1.910000,19.000000,19.000000,0.562000,0.437000,1.700000e+00,1.700000,9.000000,0.040000,0.000004,0.000006,0.000005,0.000742,0.001139,0.001120,0.044520,0.068313,0.067211,NaN,NaN,NaN,2.971000,75.550000,0.014000,0.917000
2016-12-16 03:01:00,106,0.021000,0.000000,1.910000,12.000000,12.000000,0.687000,0.687000,1.900000e+00,1.900000,9.000000,0.050000,0.000005,0.000008,0.000008,0.000955,0.001733,0.001680,0.057312,0.104004,0.100777,NaN,NaN,NaN,2.345000,78.190000,0.000000,3.062000
2016-12-16 03:15:00,107,1.145000,0.020000,1.930000,288.000000,288.000000,0.687000,0.687000,2.200000e+00,2.600000,9.000000,7.070000,0.000573,0.000999,0.000981,0.117894,0.205565,0.201823,7.073637,12.333899,12.109359,5.894697,10.278249,10.091133,2.505000,74.770000,0.000000,25.073000
2016-12-16 03:16:00,108,1.117000,0.020000,1.950000,300.000000,300.000000,0.687000,0.687000,2.200000e+00,2.600000,9.000000,6.740000,0.000546,0.000889,0.000869,0.112356,0.183005,0.178765,6.741370,10.980289,10.725919,5.617808,9.150241,8.938265,2.918000,73.410000,0.000000,24.013000
2016-12-16 03:17:00,109,1.257000,0.020000,1.970000,339.000000,339.000000,0.812000,0.812000,2.600000e+00,3.000000,9.000000,7.570000,0.000613,0.000911,0.000884,0.126128,0.187400,0.181968,7.567671,11.243981,10.918100,6.306392,9.369984,9.098417,3.304000,69.150000,0.014000,23.629000
2016-12-16 03:18:00,110,1.124000,0.020000,1.990000,320.000000,320.000000,0.812000,0.687000,2.600000e+00,3.400000,9.000000,5.410000,0.000438,0.000739,0.000714,0.090211,0.152031,0.146892,5.412680,9.121869,8.813497,4.510567,7.601557,7.344581,3.717000,70.960000,0.000000,22.768000
2016-12-16 03:19:00,111,1.132000,0.020000,2.010000,387.000000,387.000000,0.812000,0.812000,2.600000e+00,3.000000,9.000000,5.480000,0.000443,0.000641,0.000618,0.091194,0.131855,0.127155,5.471667,7.911275,7.629325,4.559722,6.592729,6.357771,3.823000,81.100000,0.000000,21.643000
2016-12-16 03:20:00,112,0.645000,0.010000,2.020000,229.000000,229.000000,0.812000,0.812000,2.200000e+00,2.200000,9.000000,2.080000,0.000169,0.000353,0.000340,0.034818,0.072634,0.070030,2.089084,4.358034,4.201817,3.481806,7.263391,7.003028,3.184000,76.390000,0.000000,19.782000
2016-12-16 03:21:00,113,0.356000,0.000000,2.020000,197.000000,197.000000,0.687000,0.687000,1.700000e+00,2.200000,9.000000,0.720000,0.000060,0.000154,0.000149,0.012334,0.031748,0.030758,0.740062,1.904905,1.845490,NaN,NaN,NaN,3.291000,83.100000,0.000000,15.608000
2016-12-16 03:22:00,114,0.210000,0.010000,2.030000,140.000000,140.000000,0.687000,0.687000,1.500000e+00,1.300000,9.000000,0.370000,0.000031,0.000095,0.000092,0.006448,0.019547,0.018964,0.386851,1.172804,1.137816,0.644752,1.954673,1.896360,3.144000,75.710000,0.000000,12.856000
2016-12-16 03:23:00,115,0.255000,0.000000,2.030000,201.000000,201.000000,0.562000,0.562000,1.900000e+00,2.200000,9.000000,0.650000,0.000053,0.000091,0.000089,0.010983,0.018804,0.018361,0.658982,1.128241,1.101659,NaN,NaN,NaN,3.517000,69.050000,0.014000,13.002000
2016-12-16 03:24:00,116,0.289000,0.010000,2.040000,141.000000,141.000000,0.562000,0.562000,1.700000e+00,1.500000,9.000000,0.820000,0.000067,0.000155,0.000151,0.013750,0.031985,0.030974,0.824971,1.919089,1.858454,1.374952,3.198482,3.097424,3.544000,74.480000,0.000000,16.349000
2016-12-16 03:25:00,117,0.642000,0.010000,2.050000,292.000000,292.000000,0.687000,0.562000,2.200000e+00,2.200000,9.000000,2.280000,0.000186,0.000322,0.000312,0.038181,0.066358,0.064134,2.290873,3.981453,3.848033,3.818121,6.635755,6.413389,3.437000,71.160000,0.000000,18.888000
2016-12-16 03:26:00,118,0.709000,0.010000,2.060000,313.000000,313.000000,0.687000,0.812000,1.900000e+00,2.200000,9.000000,2.240000,0.000182,0.000338,0.000326,0.037367,0.069491,0.067145,2.242039,4.169433,4.028707,3.736731,6.949055,6.714511,3.757000,51.190000,0.000000,19.264000
2016-12-16 03:27:00,119,0.585000,0.010000,2.070000,320.000000,320.000000,0.562000,0.562000,2.200000e+00,2.200000,9.000000,2.310000,0.000187,0.000255,0.000247,0.038557,0.052370,0.050770,2.313413,3.142188,3.046205,3.855688,5.236980,5.077008,3.450000,81.100000,0.000000,17.466000
2016-12-16 03:28:00,120,0.767000,0.010000,2.080000,215.000000,215.000000,0.687000,0.562000,1.900000e+00,2.200000,9.000000,7.270000,0.000591,0.000944,0.000960,0.121586,0.194338,0.197565,7.295146,11.660274,11.853901,12.158577,19.433789,19.756501,2.558000,109.900000,0.014000,26.586000
2016-12-16 03:29:00,121,0.460000,0.010000,2.090000,158.000000,158.000000,0.687000,0.562000,1.400000e+00,1.300000,9.000000,2.800000,0.000228,0.000455,0.000452,0.047015,0.093614,0.093038,2.820895,5.616811,5.582298,4.701492,9.361352,9.303830,2.771000,75.020000,0.000000,22.224000
2016-12-16 03:34:00,122,0.641000,0.010000,2.100000,244.000000,244.000000,0.562000,0.437000,1.700000e+00,2.600000,8.000000,3.470000,0.000282,0.000531,0.000519,0.058113,0.109245,0.106885,3.486789,6.554692,6.413084,5.811315,10.924487,10.688474,3.517000,82.600000,0.000000,22.002000
2016-12-16 03:35:00,123,1.789000,0.030000,2.130000,331.000000,331.000000,0.687000,0.437000,2.200000e+00,2.200000,8.000000,19.820000,0.001608,0.002321,0.002334,0.330774,0.477480,0.480177,19.846421,28.648808,28.810619,11.025790,15.916004,16.005900,3.317000,125.600000,0.000000,30.294000
2016-12-16 03:36:00,124,2.483000,0.040000,2.170000,373.000000,373.000000,0.562000,0.312000,1.700000e+00,1.300000,8.000000,21.100000,0.001769,0.004073,0.004120,0.363970,0.837965,0.847838,21.838219,50.277905,50.870299,9.099258,20.949127,21.195958,3.344000,102.400000,0.014000,31.882000
2016-12-16 03:37:00,125,2.630000,0.040000,2.210000,325.000000,325.000000,0.937000,0.812000,2.200000e+00,2.200000,8.000000,21.370000,0.001744,0.003704,0.003728,0.358926,0.762114,0.767047,21.535577,45.726820,46.022841,8.973157,19.052842,19.176184,4.130000,70.280000,0.014000,32.123000
2016-12-16 03:38:00,126,1.843000,0.040000,2.250000,286.000000,286.000000,0.937000,0.812000,2.200000e+00,2.200000,8.000000,10.450000,0.000850,0.001830,0.001796,0.174852,0.376619,0.369601,10.491133,22.597151,22.176070,4.371305,9.415479,9.240029,3.131000,100.200000,0.000000,27.834000
2016-12-16 03:39:00,127,2.523000,0.040000,2.290000,222.000000,222.000000,0.937000,0.937000,2.200000e+00,2.600000,8.000000,29.050000,0.002365,0.004404,0.004492,0.486639,0.906119,0.924203,29.198313,54.367160,55.452179,12.165964,22.652983,23.105074,3.171000,96.500000,0.000000,35.105000
2016-12-16 03:40:00,128,1.983000,0.030000,2.320000,185.000000,185.000000,0.937000,0.937000,2.600000e+00,3.000000,8.000000,16.670000,0.001353,0.002801,0.002813,0.278448,0.576280,0.578753,16.706872,34.576822,34.725161,9.281596,19.209346,19.291756,3.624000,80.700000,0.014000,30.888000
2016-12-16 03:41:00,129,2.436000,0.040000,2.360000,305.000000,305.000000,0.937000,0.687000,2.600000e+00,3.000000,7.000000,22.750000,0.001844,0.003090,0.003095,0.379331,0.635892,0.636796,22.759843,38.153548,38.207773,9.483268,15.897311,15.919905,3.091000,79.580000,0.000000,31.024000
2016-12-16 03:42:00,130,3.259000,0.060000,2.420000,248.000000,248.000000,1.187000,1.375000,3,2.600000,7.000000,32.770000,0.002656,0.004693,0.004715,0.546604,0.965557,0.970078,32.796261,57.933394,58.204686,9.110073,16.092610,16.167968,1.573000,116.400000,0.000000,33.027000
2016-12-16 03:43:00,131,2.999000,0.050000,2.470000,256.000000,256.000000,1.062000,1.375000,3,3.400000,7.000000,28.610000,0.002319,0.004043,0.004048,0.477097,0.831911,0.832952,28.625847,49.914641,49.977143,9.541949,16.638214,16.659048,3.091000,75.760000,0.000000,32.128000
2016-12-16 03:44:00,132,4.437000,0.070000,2.540000,309.000000,309.000000,1.062000,1.375000,3,3.000000,7.000000,48.920000,0.003966,0.006682,0.006743,0.815995,1.374895,1.387496,48.959687,82.493705,83.249743,11.657068,19.641358,19.821367,2.678000,82.000000,0.000000,34.708000
2016-12-16 03:45:00,133,6.354000,0.110000,2.650000,448.000000,448.000000,1.062000,0.937000,3,2.600000,7.000000,81.890000,0.006634,0.010014,0.010161,1.365011,2.060460,2.090669,81.900678,123.627591,125.440166,12.409194,18.731453,19.006086,2.771000,69.110000,0.000000,36.890000
2016-12-16 03:46:00,134,4.770000,0.070000,2.720000,480.000000,480.000000,0.937000,0.937000,3,2.600000,7.000000,49.430000,0.004007,0.006151,0.006148,0.824419,1.265640,1.265018,49.465152,75.938402,75.901067,11.777417,18.080572,18.071683,2.785000,82.100000,0.000000,33.537000
2016-12-16 03:47:00,135,4.490000,0.080000,2.800000,474.000000,474.000000,0.937000,0.937000,2.600000e+00,2.600000,7.000000,37.780000,0.003061,0.005539,0.005520,0.629846,1.139790,1.135837,37.790751,68.387374,68.150236,7.873073,14.247370,14.197966,2.838000,77.330000,0.000000,33.348000
2016-12-16 03:48:00,136,3.868000,0.060000,2.860000,523.000000,523.000000,0.937000,0.937000,2.600000e+00,3.000000,7.000000,29.320000,0.002376,0.004268,0.004221,0.488864,0.878128,0.868610,29.331838,52.687655,52.116612,8.147733,14.635460,14.476837,3.371000,72.240000,0.000000,31.765000
2016-12-16 03:49:00,137,4.233000,0.070000,2.930000,550.000000,550.000000,0.937000,0.812000,3,3.000000,7.000000,40.050000,0.003244,0.005081,0.005074,0.667589,1.045501,1.043998,40.055316,62.730053,62.639908,9.536980,14.935727,14.914264,3.544000,62.840000,0.000000,32.853000
2016-12-16 03:50:00,138,3.626000,0.070000,3.000000,541.000000,541.000000,0.937000,0.812000,3,3.800000,7.000000,31.740000,0.002571,0.003747,0.003691,0.528982,0.770937,0.759404,31.738909,46.256240,45.564260,7.556883,11.013391,10.848633,2.785000,34.650000,0.000000,30.569000
2016-12-16 03:51:00,139,4.822000,0.080000,3.080000,647.000000,647.000000,0.812000,0.812000,3.400000e+00,4.400000,7.000000,64.480000,0.005223,0.006121,0.006147,1.074775,1.259567,1.264874,64.486518,75.574033,75.892464,13.434691,15.744590,15.810930,3.837000,68.520000,0.014000,33.840000
2016-12-16 03:52:00,140,2.882000,0.040000,3.120000,611.000000,611.000000,0.812000,0.687000,3,3.000000,7.000000,24.280000,0.001966,0.002646,0.002605,0.404545,0.544373,0.535975,24.272718,32.662358,32.158508,10.113632,13.609316,13.399378,3.730000,68.770000,0.000000,28.869000
2016-12-16 03:53:00,141,3.386000,0.060000,3.180000,490.000000,490.000000,0.812000,0.687000,2.600000e+00,2.600000,7.000000,34.680000,0.002810,0.004313,0.004335,0.578114,0.887414,0.891989,34.686837,53.244838,53.519313,9.635233,14.790233,14.866476,3.131000,80.300000,0.000000,32.447000
2016-12-16 03:54:00,142,4.378000,0.070000,3.250000,537.000000,537.000000,0.937000,0.687000,2.600000e+00,2.600000,7.000000,46.610000,0.003776,0.005666,0.005687,0.776879,1.165935,1.170120,46.612758,69.956090,70.207174,11.098276,16.656212,16.715994,3.450000,83.500000,0.000000,33.625000
2016-12-16 03:55:00,143,4.806000,0.080000,3.330000,696.000000,696.000000,0.812000,0.687000,3,4.400000,7.000000,53.590000,0.004340,0.005592,0.005567,0.892928,1.150523,1.145431,53.575654,69.031361,68.725838,11.161595,14.381533,14.317883,3.584000,68.720000,0.000000,32.608000
2016-12-16 03:56:00,144,3.180000,0.060000,3.390000,542.000000,542.000000,0.812000,0.562000,2.600000e+00,2.600000,7.000000,23.450000,0.001900,0.003073,0.003008,0.390981,0.632354,0.619016,23.458889,37.941252,37.140986,6.516358,10.539237,10.316941,3.118000,74.250000,0.014000,29.532000
2016-12-16 03:57:00,145,1.926000,0.030000,3.420000,449.000000,449.000000,0.812000,0.562000,2.200000e+00,2.600000,7.000000,10.260000,0.000831,0.001536,0.001494,0.171073,0.316063,0.307482,10.264358,18.963795,18.448918,5.702421,10.535442,10.249399,3.770000,74.590000,0.000000,26.478000
2016-12-16 03:58:00,146,3.756000,0.060000,3.480000,550.000000,550.000000,0.812000,0.937000,2.600000e+00,3.000000,7.000000,40.110000,0.003249,0.004757,0.004785,0.668416,0.978865,0.984529,40.104974,58.731926,59.071747,11.140271,16.314424,16.408819,3.624000,59.130000,0.000000,32.826000
2016-12-16 03:59:00,147,4.439000,0.070000,3.550000,669.000000,669.000000,0.812000,0.687000,2.600000e+00,2.600000,7.000000,47.890000,0.003879,0.005387,0.005387,0.798175,1.108480,1.108405,47.890505,66.508827,66.504321,11.402501,15.835435,15.834362,4.383000,67.690000,0.000000,33.176000
2016-12-16 04:00:00,148,4.513000,0.080000,3.630000,618.000000,618.000000,0.937000,0.687000,2.600000e+00,3.000000,6.000000,38.260000,0.003099,0.005105,0.005056,0.637730,1.050461,1.040365,38.263777,63.027638,62.421878,7.971620,13.130758,13.004558,3.690000,69.110000,0.014000,32.405000
2016-12-16 04:01:00,149,4.806000,0.080000,3.710000,730.000000,730.000000,0.812000,0.687000,3,3.000000,6.000000,40.110000,0.003248,0.005077,0.005008,0.668255,1.044620,1.030526,40.095299,62.677200,61.831547,8.353187,13.057750,12.881572,3.357000,70.970000,0.000000,32.078000
2016-12-16 04:02:00,150,3.478000,0.060000,3.770000,572.000000,572.000000,0.937000,0.812000,2.600000e+00,2.600000,6.000000,20.580000,0.001669,0.003246,0.003171,0.343507,0.667963,0.652512,20.610394,40.077777,39.150695,5.725109,11.132716,10.875193,3.424000,78.220000,0.000000,29.967000
2016-12-16 04:03:00,151,3.221000,0.050000,3.820000,660.000000,660.000000,0.812000,0.812000,2.600000e+00,2.600000,6.000000,19.910000,0.001616,0.002812,0.002751,0.332421,0.578674,0.566091,19.945269,34.720456,33.965477,6.648423,11.573485,11.321826,3.664000,62.550000,0.014000,29.354000
2016-12-16 04:04:00,152,3.969000,0.070000,3.890000,992.000000,992.000000,0.687000,0.687000,3,3.000000,6.000000,34.530000,0.002795,0.003309,0.003243,0.575022,0.680967,0.667201,34.501303,40.858003,40.032042,8.214596,9.728096,9.531438,3.797000,57.950000,0.000000,29.333000
2016-12-16 04:05:00,153,3.187000,0.050000,3.940000,842.000000,842.000000,0.687000,0.687000,2.600000e+00,2.200000,6.000000,27.170000,0.002200,0.002622,0.002574,0.452591,0.539496,0.529614,27.155440,32.369731,31.776825,9.051813,10.789910,10.592275,3.331000,65.290000,0.014000,28.374000
2016-12-16 04:06:00,154,2.808000,0.050000,3.990000,679.000000,679.000000,0.687000,0.687000,2.600000e+00,3.000000,6.000000,23.300000,0.001887,0.002484,0.002450,0.388213,0.511126,0.504159,23.292764,30.667537,30.249523,7.764255,10.222512,10.083174,4.116000,54.530000,0.020000,28.712000
2016-12-16 04:07:00,155,3.141000,0.050000,4.040000,811.000000,811.000000,0.687000,0.687000,2.600000e+00,2.600000,6.000000,31.500000,0.002551,0.003091,0.003081,0.524872,0.636026,0.633868,31.492340,38.161558,38.032090,10.497447,12.720519,12.677363,3.930000,49.530000,0.000000,29.975000
2016-12-16 04:08:00,156,2.509000,0.040000,4.080000,668.000000,668.000000,0.687000,0.687000,2.600000e+00,2.600000,6.000000,22.280000,0.001804,0.002197,0.002167,0.371172,0.452146,0.445833,22.270313,27.128742,26.749981,9.279297,11.303643,11.145826,3.584000,52.420000,0.000000,27.880000
2016-12-16 04:09:00,157,1.483000,0.030000,4.110000,521.000000,521.000000,0.687000,0.687000,2.600000e+00,2.200000,6.000000,9.410000,0.000762,0.001002,0.000976,0.156866,0.206119,0.200811,9.411968,12.367123,12.048682,5.228871,6.870624,6.693712,3.291000,69.900000,0.000000,24.071000
2016-12-16 04:10:00,158,1.251000,0.020000,4.130000,441.000000,441.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,6.160000,0.000502,0.000811,0.000787,0.103273,0.166835,0.161932,6.196381,10.010083,9.715891,5.163650,8.341736,8.096576,3.224000,73.960000,0.000000,22.971000
2016-12-16 04:11:00,159,1.364000,0.020000,4.150000,549.000000,549.000000,0.687000,0.562000,2.200000e+00,2.200000,6.000000,7.140000,0.000579,0.000898,0.000879,0.119036,0.184835,0.180885,7.142157,11.090093,10.853080,5.951797,9.241744,9.044233,3.144000,41.600000,0.000000,24.041000
2016-12-16 04:12:00,160,4.424000,0.070000,4.220000,875.000000,875.000000,0.687000,0.562000,2.600000e+00,2.200000,6.000000,56.020000,0.004537,0.005447,0.005463,0.933610,1.120693,1.124105,56.016612,67.241592,67.446306,13.337289,16.009903,16.058644,2.825000,47.770000,0.020000,32.592000
2016-12-16 04:13:00,161,4.477000,0.080000,4.300000,829.000000,829.000000,0.687000,0.562000,2.600000e+00,2.200000,6.000000,53.670000,0.004346,0.005319,0.005319,0.894296,1.094475,1.094348,53.657765,65.668501,65.660894,11.178701,13.680938,13.679353,3.078000,46.940000,0.000000,33.069000
